"state_name","district_name","market_name","variety","group","arrival_tonnes","min_price_rs_quintal","max_price_rs_quintal","modal_price_rs_quintal","reported_date","commodity_name"
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Beetroot
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Green Avare (W)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Green Avare (W)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Green Avare (W)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Green Avare (W)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Cloves
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Cloves
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Cloves
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Cloves
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Polherb
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Polherb
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Polherb
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Polherb
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Tamarind Seed
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Tamarind Seed
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Tamarind Seed
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Tamarind Seed
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Ragi (Finger Millet)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Ragi (Finger Millet)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Ragi (Finger Millet)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Ragi (Finger Millet)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Beaten Rice
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Beaten Rice
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Beaten Rice
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Beaten Rice
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Dal (Avare)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Dal (Avare)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Dal (Avare)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Dal (Avare)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Taramira
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Taramira
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Taramira
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Taramira
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Dry Fodder
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Dry Fodder
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Dry Fodder
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Dry Fodder
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Yam
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Yam
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Yam
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Yam
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Sunflower Seed
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Sunflower Seed
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Sunflower Seed
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Sunflower Seed
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Arhar (TurRed Gram)(Whole)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Arhar (TurRed Gram)(Whole)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Arhar (TurRed Gram)(Whole)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Arhar (TurRed Gram)(Whole)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Carrot
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Carrot
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Carrot
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Carrot
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Hippe Seed
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Hippe Seed
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Hippe Seed
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Hippe Seed
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Orange
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Orange
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Orange
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Orange
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Sunflower
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Sunflower
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Sunflower
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Sunflower
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Broomstick(Flower Broom)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Broomstick(Flower Broom)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Broomstick(Flower Broom)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Broomstick(Flower Broom)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Bunch Beans
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Bunch Beans
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Bunch Beans
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Bunch Beans
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Cocoa
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Cocoa
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Cocoa
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Cocoa
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Anthorium
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Anthorium
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Anthorium
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Anthorium
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Cashewnuts
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Cashewnuts
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Cashewnuts
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Cashewnuts
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Camel Hair
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Camel Hair
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Camel Hair
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Camel Hair
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Lemon
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Lemon
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Lemon
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Lemon
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Bajra(Pearl MilletCumbu)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Bajra(Pearl MilletCumbu)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Bajra(Pearl MilletCumbu)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Bajra(Pearl MilletCumbu)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Snake gourd
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Snake gourd
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Snake gourd
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Snake gourd
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Gur(Jaggery)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Gur(Jaggery)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Gur(Jaggery)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Gur(Jaggery)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Mahua Seed(Hippe seed)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Mahua Seed(Hippe seed)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Mahua Seed(Hippe seed)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Mahua Seed(Hippe seed)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Chili Red
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Chili Red
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Chili Red
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Chili Red
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Kakada
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Kakada
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Kakada
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Kakada
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Cock
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Cock
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Cock
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Cock
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Hybrid Cumbu
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Hybrid Cumbu
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Hybrid Cumbu
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Hybrid Cumbu
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Ground Nut Seed
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Ground Nut Seed
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Ground Nut Seed
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Ground Nut Seed
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Sweet Potato
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Sweet Potato
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Sweet Potato
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Sweet Potato
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,SameSavi
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,SameSavi
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,SameSavi
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,SameSavi
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Banana
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Banana
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Banana
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Banana
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Orchid
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Orchid
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Orchid
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Orchid
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Litchi
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Litchi
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Litchi
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Litchi
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Calf
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Calf
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Calf
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Calf
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Kulthi(Horse Gram)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Kulthi(Horse Gram)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Kulthi(Horse Gram)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Kulthi(Horse Gram)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Balekai
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Balekai
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Balekai
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Balekai
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Mace
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Mace
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Mace
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Mace
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Groundnut
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Groundnut
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Groundnut
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Groundnut
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Black Gram (Urd Beans)(Whole)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Black Gram (Urd Beans)(Whole)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Black Gram (Urd Beans)(Whole)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Black Gram (Urd Beans)(Whole)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Black Gram Dal (Urd Dal)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Black Gram Dal (Urd Dal)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Black Gram Dal (Urd Dal)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Black Gram Dal (Urd Dal)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Castor Seed
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Castor Seed
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Castor Seed
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Castor Seed
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Black pepper
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Black pepper
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Black pepper
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Black pepper
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Lilly
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Lilly
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Lilly
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Lilly
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Wood
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Wood
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Wood
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Wood
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Torchwood
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Torchwood
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Torchwood
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Torchwood
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Mashrooms
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Mashrooms
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Mashrooms
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Mashrooms
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Thinai (Italian Millet)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Thinai (Italian Millet)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Thinai (Italian Millet)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Thinai (Italian Millet)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Indian Beans (Seam)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Indian Beans (Seam)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Indian Beans (Seam)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Indian Beans (Seam)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Pundi Seed
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Pundi Seed
